Partido,Cod_Prov,Cod_Part,stratum,p_bray
General Pueyrredon,06,357,6357,15.3
General Pueyrredon,06,357,6357,5.5
General Pueyrredon,06,357,6357,13.2
General Pueyrredon,06,357,6357,7.2
General Pueyrredon,06,357,6357,9.0
General Pueyrredon,06,357,6357,8.8
General Pueyrredon,06,357,6357,4.6
General Pueyrredon,06,357,6357,13.5
General Pueyrredon,06,357,6357,7.4
General Pueyrredon,06,357,6357,7.4
General Pueyrredon,06,357,6357,4.3
General Pueyrredon,06,357,6357,15.8
General Pueyrredon,06,357,6357,14.2
General Pueyrredon,06,357,6357,6.6
General Pueyrredon,06,357,6357,40.0
General Pueyrredon,06,357,6357,7.65
General Pueyrredon,06,357,6357,8.00
General Pueyrredon,06,357,6357,3.88
General Pueyrredon,06,357,6357,8.82
Laprida,06,448,6448,12.4
Laprida,06,448,6448,15.6
Laprida,06,448,6448,14.9
Laprida,06,448,6448,14.0
Laprida,06,448,6448,12.1
Laprida,06,448,6448,9.9
Laprida,06,448,6448,15.8
Laprida,06,448,6448,20.4
Laprida,06,448,6448,24.5
Laprida,06,448,6448,22.7
Laprida,06,448,6448,25.5
Laprida,06,448,6448,13.0
Laprida,06,448,6448,13.1
Laprida,06,448,6448,8.4
Laprida,06,448,6448,10.2
Laprida,06,448,6448,23.5
Laprida,06,448,6448,69.5
Laprida,06,448,6448,22.1
Laprida,06,448,6448,22.5
Laprida,06,448,6448,24.7
Laprida,06,448,6448,22.0
Laprida,06,448,6448,32.5
Laprida,06,448,6448,13.4
Laprida,06,448,6448,12.8
Laprida,06,448,6448,9.2
Laprida,06,448,6448,45.8
Laprida,06,448,6448,16.5
Laprida,06,448,6448,21.3
Laprida,06,448,6448,13.2
Laprida,06,448,6448,14.6
Laprida,06,448,6448,14.3
Laprida,06,448,6448,20.0
Laprida,06,448,6448,18.7
Laprida,06,448,6448,11.8
Laprida,06,448,6448,11.3
Laprida,06,448,6448,23.1
Laprida,06,448,6448,11.3
Laprida,06,448,6448,11.5
Laprida,06,448,6448,10.7
Laprida,06,448,6448,16.5
Laprida,06,448,6448,11.4
Laprida,06,448,6448,25.8
Laprida,06,448,6448,17.6
Laprida,06,448,6448,5.5
Loberia,06,476,6476,12.2
Loberia,06,476,6476,9.9
Loberia,06,476,6476,12.2
Loberia,06,476,6476,13.8
Loberia,06,476,6476,46.6
Loberia,06,476,6476,13.9
Loberia,06,476,6476,8.4
Loberia,06,476,6476,12.8
Loberia,06,476,6476,9.3
Loberia,06,476,6476,8.2
Loberia,06,476,6476,11.3
Loberia,06,476,6476,7.8
Loberia,06,476,6476,16.7
Loberia,06,476,6476,10.3
Loberia,06,476,6476,17.9
Loberia,06,476,6476,22.2
Loberia,06,476,6476,10.9
Loberia,06,476,6476,9.3
Loberia,06,476,6476,5.1
Loberia,06,476,6476,6.7
Loberia,06,476,6476,5.6
Loberia,06,476,6476,4.7
Loberia,06,476,6476,17.8
Loberia,06,476,6476,11.2
Loberia,06,476,6476,7.5
Loberia,06,476,6476,7.1
Loberia,06,476,6476,15.1
Loberia,06,476,6476,18.5
Loberia,06,476,6476,16.1
Loberia,06,476,6476,8.2
Loberia,06,476,6476,9.4
Loberia,06,476,6476,8.6
Loberia,06,476,6476,10.8
Loberia,06,476,6476,16.1
Loberia,06,476,6476,18.3
Loberia,06,476,6476,19.7
Loberia,06,476,6476,37.9
Loberia,06,476,6476,78.9
Loberia,06,476,6476,5.8
Loberia,06,476,6476,5.4
Loberia,06,476,6476,6.3
Loberia,06,476,6476,1.8
Loberia,06,476,6476,1.7
Loberia,06,476,6476,3.9
Loberia,06,476,6476,2.8
Loberia,06,476,6476,1.7
Loberia,06,476,6476,3.3
Loberia,06,476,6476,5.4
Loberia,06,476,6476,5.9
Loberia,06,476,6476,2.8
Loberia,06,476,6476,10.1
Loberia,06,476,6476,5.8
Loberia,06,476,6476,10.5
Loberia,06,476,6476,9.4
Loberia,06,476,6476,4.8
Loberia,06,476,6476,121.6
Loberia,06,476,6476,19.2
Loberia,06,476,6476,4.5
Loberia,06,476,6476,15.0
Loberia,06,476,6476,7.1
Loberia,06,476,6476,10.2
Loberia,06,476,6476,2.5
Loberia,06,476,6476,3.2
Loberia,06,476,6476,3.2
Loberia,06,476,6476,11.4
Loberia,06,476,6476,3.9
Loberia,06,476,6476,6.5
Loberia,06,476,6476,8.2
Loberia,06,476,6476,7.8
Loberia,06,476,6476,9.1
Loberia,06,476,6476,9.1
Loberia,06,476,6476,12.0
Loberia,06,476,6476,5.4
Loberia,06,476,6476,5.5
Loberia,06,476,6476,6.8
Loberia,06,476,6476,9.0
Loberia,06,476,6476,8.3
Loberia,06,476,6476,18.0
Loberia,06,476,6476,10.9
Loberia,06,476,6476,9.1
Loberia,06,476,6476,3.8
Loberia,06,476,6476,4.6
Loberia,06,476,6476,3.6
Loberia,06,476,6476,8.1
Loberia,06,476,6476,17.6
Loberia,06,476,6476,14.9
Loberia,06,476,6476,25.8
Loberia,06,476,6476,23.3
Loberia,06,476,6476,13.5
Loberia,06,476,6476,16.8
Loberia,06,476,6476,16.4
Loberia,06,476,6476,15.5
Loberia,06,476,6476,11.9
Loberia,06,476,6476,7.3
Loberia,06,476,6476,11.2
Loberia,06,476,6476,10.9
Loberia,06,476,6476,8.9
Loberia,06,476,6476,10.3
Loberia,06,476,6476,10.1
Loberia,06,476,6476,12.0
Loberia,06,476,6476,18.0
Loberia,06,476,6476,8.0
Loberia,06,476,6476,6.7
Loberia,06,476,6476,10.1
Loberia,06,476,6476,8.1
Loberia,06,476,6476,8.4
Loberia,06,476,6476,5.4
Loberia,06,476,6476,6.6
Loberia,06,476,6476,11.6
Loberia,06,476,6476,3.3
Loberia,06,476,6476,4.9
Loberia,06,476,6476,10.8
Loberia,06,476,6476,9.2
Loberia,06,476,6476,23.0
Loberia,06,476,6476,18.5
Loberia,06,476,6476,9.9
Loberia,06,476,6476,11.2
Loberia,06,476,6476,6.7
Loberia,06,476,6476,17.3
Loberia,06,476,6476,10.9
Loberia,06,476,6476,19.8
Loberia,06,476,6476,10.1
Loberia,06,476,6476,20.5
Loberia,06,476,6476,9.5
Loberia,06,476,6476,17.3
Loberia,06,476,6476,20.6
Loberia,06,476,6476,12.2
Loberia,06,476,6476,8.9
Loberia,06,476,6476,57.5
Loberia,06,476,6476,26.7
Loberia,06,476,6476,30.6
Loberia,06,476,6476,17.2
Loberia,06,476,6476,32.0
Loberia,06,476,6476,18.4
Loberia,06,476,6476,19.2
Loberia,06,476,6476,22.9
Loberia,06,476,6476,17.4
Loberia,06,476,6476,20.0
Loberia,06,476,6476,13.4
Loberia,06,476,6476,11.1
Loberia,06,476,6476,13.6
Loberia,06,476,6476,15.8
Loberia,06,476,6476,17.4
Loberia,06,476,6476,10.1
Loberia,06,476,6476,16.6
Loberia,06,476,6476,9.7
Loberia,06,476,6476,11.8
Loberia,06,476,6476,11.3
Loberia,06,476,6476,11.0
Loberia,06,476,6476,12.0
Loberia,06,476,6476,35.9
Loberia,06,476,6476,13.9
Loberia,06,476,6476,13.0
Loberia,06,476,6476,12.2
Loberia,06,476,6476,10.9
Loberia,06,476,6476,5.6
Loberia,06,476,6476,22.0
Loberia,06,476,6476,10.6
Loberia,06,476,6476,6.2
Loberia,06,476,6476,9.0
Loberia,06,476,6476,6.1
Loberia,06,476,6476,9.2
Loberia,06,476,6476,18.2
Loberia,06,476,6476,8.8
Loberia,06,476,6476,8.2
Loberia,06,476,6476,5.9
Loberia,06,476,6476,11.8
Loberia,06,476,6476,40.7
Loberia,06,476,6476,17.2
Loberia,06,476,6476,62.9
Loberia,06,476,6476,7.8
Loberia,06,476,6476,13.9
Loberia,06,476,6476,14.0
Loberia,06,476,6476,13.0
Loberia,06,476,6476,6.9
Loberia,06,476,6476,6.8
Loberia,06,476,6476,8.1
Loberia,06,476,6476,10.9
Loberia,06,476,6476,17.9
Loberia,06,476,6476,12.8
Loberia,06,476,6476,12.2
Loberia,06,476,6476,9.6
Loberia,06,476,6476,15.0
Loberia,06,476,6476,14.7
Loberia,06,476,6476,7.2
Loberia,06,476,6476,10.1
Loberia,06,476,6476,4.7
Loberia,06,476,6476,10.7
Loberia,06,476,6476,5.1
Loberia,06,476,6476,7.6
Loberia,06,476,6476,10.8
Loberia,06,476,6476,17.1
Loberia,06,476,6476,14.1
Loberia,06,476,6476,17.8
Loberia,06,476,6476,15.4
Loberia,06,476,6476,5.2
Loberia,06,476,6476,7.0
Loberia,06,476,6476,6.5
Loberia,06,476,6476,13.4
Loberia,06,476,6476,7.7
Loberia,06,476,6476,8.1
Loberia,06,476,6476,9.0
Loberia,06,476,6476,7.2
Loberia,06,476,6476,8.4
Loberia,06,476,6476,12.0
Loberia,06,476,6476,11.3
Loberia,06,476,6476,6.6
Loberia,06,476,6476,11.3
Loberia,06,476,6476,8.6
Loberia,06,476,6476,8.6
Loberia,06,476,6476,6.9
Loberia,06,476,6476,9.9
Loberia,06,476,6476,6.1
Loberia,06,476,6476,11.6
Loberia,06,476,6476,7.2
Loberia,06,476,6476,6.8
Loberia,06,476,6476,4.52
Loberia,06,476,6476,4.52
Loberia,06,476,6476,4.97
Loberia,06,476,6476,6.9
Loberia,06,476,6476,2.0
Loberia,06,476,6476,7.4
Loberia,06,476,6476,3.8
Loberia,06,476,6476,6.6
Loberia,06,476,6476,2.4
Loberia,06,476,6476,6.5
Loberia,06,476,6476,8.06
Loberia,06,476,6476,9.48
Loberia,06,476,6476,11.38
Loberia,06,476,6476,5.93
Loberia,06,476,6476,9.36
Loberia,06,476,6476,13.87
Loberia,06,476,6476,8.4
Loberia,06,476,6476,10.1
Loberia,06,476,6476,4.4
Loberia,06,476,6476,6.2
Loberia,06,476,6476,13.7
Loberia,06,476,6476,8.8
Loberia,06,476,6476,9.1
Loberia,06,476,6476,6.6
Loberia,06,476,6476,11.0
Loberia,06,476,6476,10.1
Loberia,06,476,6476,23.6
Loberia,06,476,6476,9.1
Loberia,06,476,6476,9.7
Loberia,06,476,6476,31.8
Loberia,06,476,6476,5.6
Loberia,06,476,6476,8.1
Loberia,06,476,6476,19.9
Loberia,06,476,6476,6.5
Loberia,06,476,6476,7.0
Loberia,06,476,6476,5.40
Loberia,06,476,6476,4.10
Loberia,06,476,6476,9.00
Loberia,06,476,6476,6.30
Loberia,06,476,6476,8.70
Loberia,06,476,6476,6.30
Loberia,06,476,6476,7.60
Loberia,06,476,6476,11.10
Loberia,06,476,6476,6.30
Loberia,06,476,6476,6.00
Loberia,06,476,6476,4.00
Loberia,06,476,6476,7.80
Loberia,06,476,6476,11.10
Loberia,06,476,6476,12.90
Loberia,06,476,6476,20.20
Loberia,06,476,6476,8.40
Loberia,06,476,6476,9.00
Loberia,06,476,6476,10.10
Loberia,06,476,6476,10.20
Loberia,06,476,6476,8.90
Loberia,06,476,6476,8.90
Loberia,06,476,6476,7.50
Loberia,06,476,6476,4.90
Loberia,06,476,6476,7.20
Loberia,06,476,6476,8.00
Loberia,06,476,6476,5.80
Loberia,06,476,6476,7.70
Loberia,06,476,6476,5.80
Loberia,06,476,6476,6.40
Loberia,06,476,6476,7.30
Loberia,06,476,6476,4.30
Loberia,06,476,6476,6.20
Loberia,06,476,6476,15.30
Loberia,06,476,6476,9.60
Loberia,06,476,6476,11.30
Loberia,06,476,6476,7.80
Loberia,06,476,6476,13.20
Loberia,06,476,6476,8.20
Loberia,06,476,6476,11.70
Loberia,06,476,6476,7.90
Loberia,06,476,6476,21.00
Loberia,06,476,6476,10.60
Loberia,06,476,6476,15.00
Loberia,06,476,6476,8.40
Loberia,06,476,6476,23.30
Loberia,06,476,6476,6.30
Loberia,06,476,6476,7.80
Loberia,06,476,6476,12.40
Loberia,06,476,6476,7.60
Loberia,06,476,6476,7.10
Loberia,06,476,6476,26.80
Loberia,06,476,6476,19.20
Loberia,06,476,6476,12.10
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,3.0
Mar Chiquita,06,518,6518,5.1
Mar Chiquita,06,518,6518,4.9
Mar Chiquita,06,518,6518,4.3
Mar Chiquita,06,518,6518,3.7
Mar Chiquita,06,518,6518,13.0
Mar Chiquita,06,518,6518,7.0
Mar Chiquita,06,518,6518,8.9
Mar Chiquita,06,518,6518,5.2
Mar Chiquita,06,518,6518,3.5
Mar Chiquita,06,518,6518,3.6
Mar Chiquita,06,518,6518,6.5
Mar Chiquita,06,518,6518,18.2
Mar Chiquita,06,518,6518,4.0
Mar Chiquita,06,518,6518,4.6
Mar Chiquita,06,518,6518,12.9
Mar Chiquita,06,518,6518,6.3
Mar Chiquita,06,518,6518,7.0
Mar Chiquita,06,518,6518,5.1
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,10.2
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,24.7
Mar Chiquita,06,518,6518,9.7
Mar Chiquita,06,518,6518,11.6
Mar Chiquita,06,518,6518,2.6
Mar Chiquita,06,518,6518,9.1
Mar Chiquita,06,518,6518,8.1
Mar Chiquita,06,518,6518,3.2
Mar Chiquita,06,518,6518,11.8
Mar Chiquita,06,518,6518,3.5
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,12.3
Mar Chiquita,06,518,6518,11.3
Mar Chiquita,06,518,6518,8.2
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,3.0
Mar Chiquita,06,518,6518,2.5
Mar Chiquita,06,518,6518,4.1
Mar Chiquita,06,518,6518,4.0
Mar Chiquita,06,518,6518,5.3
Mar Chiquita,06,518,6518,5.6
Mar Chiquita,06,518,6518,3.9
Mar Chiquita,06,518,6518,5.2
Mar Chiquita,06,518,6518,3.2
Mar Chiquita,06,518,6518,5.5
Mar Chiquita,06,518,6518,2.7
Mar Chiquita,06,518,6518,2.1
Mar Chiquita,06,518,6518,4.8
Mar Chiquita,06,518,6518,2.4
Mar Chiquita,06,518,6518,8.6
Mar Chiquita,06,518,6518,7.2
Mar Chiquita,06,518,6518,31.7
Mar Chiquita,06,518,6518,12.3
Mar Chiquita,06,518,6518,40.7
Mar Chiquita,06,518,6518,3.1
Mar Chiquita,06,518,6518,4.6
Mar Chiquita,06,518,6518,4.2
Mar Chiquita,06,518,6518,4.0
Mar Chiquita,06,518,6518,7.4
Mar Chiquita,06,518,6518,3.45
Mar Chiquita,06,518,6518,2.97
Mar Chiquita,06,518,6518,3.68
Necochea,06,581,6581,9.4
Necochea,06,581,6581,15.9
Necochea,06,581,6581,21.3
Necochea,06,581,6581,15.0
Necochea,06,581,6581,18.4
Necochea,06,581,6581,8.8
Necochea,06,581,6581,9.8
Necochea,06,581,6581,8.1
Necochea,06,581,6581,6.9
Necochea,06,581,6581,9.6
Necochea,06,581,6581,6.2
Necochea,06,581,6581,9.3
Necochea,06,581,6581,9.8
Necochea,06,581,6581,7.9
Necochea,06,581,6581,4.4
Necochea,06,581,6581,6.9
Necochea,06,581,6581,5.4
Necochea,06,581,6581,26.1
Necochea,06,581,6581,8.5
Necochea,06,581,6581,28.2
Necochea,06,581,6581,12.1
Necochea,06,581,6581,14.2
Necochea,06,581,6581,8.4
Necochea,06,581,6581,10.4
Necochea,06,581,6581,11.9
Necochea,06,581,6581,24.3
Necochea,06,581,6581,23.1
Necochea,06,581,6581,13.7
Necochea,06,581,6581,10.8
Necochea,06,581,6581,7.2
Necochea,06,581,6581,17.5
Necochea,06,581,6581,12.4
Necochea,06,581,6581,7.9
Necochea,06,581,6581,12.8
Necochea,06,581,6581,6.9
Necochea,06,581,6581,6.1
Necochea,06,581,6581,5.4
Necochea,06,581,6581,16.9
Necochea,06,581,6581,11.4
Necochea,06,581,6581,17.5
Necochea,06,581,6581,7.4
Necochea,06,581,6581,17.7
Necochea,06,581,6581,18.8
Necochea,06,581,6581,15.4
Necochea,06,581,6581,14.8
Necochea,06,581,6581,17.4
Necochea,06,581,6581,19.0
Necochea,06,581,6581,12.0
Necochea,06,581,6581,17.3
Necochea,06,581,6581,8.0
Necochea,06,581,6581,5.0
Necochea,06,581,6581,7.6
Necochea,06,581,6581,5.1
Necochea,06,581,6581,9.6
Necochea,06,581,6581,8.8
Necochea,06,581,6581,8.4
Necochea,06,581,6581,3.1
Necochea,06,581,6581,2.4
Necochea,06,581,6581,3.1
Necochea,06,581,6581,2.6
Necochea,06,581,6581,4.8
Necochea,06,581,6581,15.2
Necochea,06,581,6581,9.5
Necochea,06,581,6581,12.7
Necochea,06,581,6581,10.3
Necochea,06,581,6581,6.8
Necochea,06,581,6581,16.0
Necochea,06,581,6581,23.9
Necochea,06,581,6581,1.6
Necochea,06,581,6581,2.2
Necochea,06,581,6581,8.7
Necochea,06,581,6581,30.0
Necochea,06,581,6581,18.3
Necochea,06,581,6581,15.1
Necochea,06,581,6581,3.3
Necochea,06,581,6581,17.8
Necochea,06,581,6581,8.9
Necochea,06,581,6581,28.7
Necochea,06,581,6581,14.6
Necochea,06,581,6581,12.2
Necochea,06,581,6581,15.1
Necochea,06,581,6581,15.3
Necochea,06,581,6581,18.4
Necochea,06,581,6581,29.1
Necochea,06,581,6581,15.6
Necochea,06,581,6581,8.1
Necochea,06,581,6581,11.0
Necochea,06,581,6581,23.3
Necochea,06,581,6581,12.7
Necochea,06,581,6581,11.9
Necochea,06,581,6581,11.2
Necochea,06,581,6581,9.4
Necochea,06,581,6581,7.7
Necochea,06,581,6581,8.4
Necochea,06,581,6581,6.8
Necochea,06,581,6581,11.6
Necochea,06,581,6581,5.6
Necochea,06,581,6581,12.4
Necochea,06,581,6581,19.9
Necochea,06,581,6581,9.1
Necochea,06,581,6581,9.9
Necochea,06,581,6581,12.1
Necochea,06,581,6581,8.2
Necochea,06,581,6581,8.7
Necochea,06,581,6581,11.0
Necochea,06,581,6581,9.8
Necochea,06,581,6581,11.4
Necochea,06,581,6581,6.5
Necochea,06,581,6581,9.7
Necochea,06,581,6581,9.3
Necochea,06,581,6581,14.1
Necochea,06,581,6581,2.5
Necochea,06,581,6581,11.5
Necochea,06,581,6581,13.1
Necochea,06,581,6581,15.4
Necochea,06,581,6581,21.9
Necochea,06,581,6581,9.9
Necochea,06,581,6581,8.2
Necochea,06,581,6581,17.7
Necochea,06,581,6581,18.2
Necochea,06,581,6581,19.0
Necochea,06,581,6581,18.0
Necochea,06,581,6581,20.8
Necochea,06,581,6581,10.9
Necochea,06,581,6581,11.6
Necochea,06,581,6581,13.2
Necochea,06,581,6581,11.6
Necochea,06,581,6581,11.9
Necochea,06,581,6581,8.9
Necochea,06,581,6581,19.5
Necochea,06,581,6581,6.6
Necochea,06,581,6581,11.9
Necochea,06,581,6581,10.1
Necochea,06,581,6581,10.1
Necochea,06,581,6581,8.7
Necochea,06,581,6581,11.0
Necochea,06,581,6581,8.6
Necochea,06,581,6581,9.1
Necochea,06,581,6581,9.1
Necochea,06,581,6581,14.4
Necochea,06,581,6581,10.8
Necochea,06,581,6581,23.1
Necochea,06,581,6581,24.4
Necochea,06,581,6581,24.0
Necochea,06,581,6581,15.6
Necochea,06,581,6581,13.7
Necochea,06,581,6581,12.6
Necochea,06,581,6581,19.4
Necochea,06,581,6581,9.0
Necochea,06,581,6581,9.5
Necochea,06,581,6581,8.5
Necochea,06,581,6581,9.9
Necochea,06,581,6581,20.4
Necochea,06,581,6581,9.0
Necochea,06,581,6581,11.7
Necochea,06,581,6581,16.2
Necochea,06,581,6581,36.5
Necochea,06,581,6581,16.6
Necochea,06,581,6581,19.3
Necochea,06,581,6581,13.0
Necochea,06,581,6581,17.8
Necochea,06,581,6581,11.2
Necochea,06,581,6581,15.9
Necochea,06,581,6581,7.2
Necochea,06,581,6581,9.0
Necochea,06,581,6581,9.7
Necochea,06,581,6581,8.4
Necochea,06,581,6581,6.7
Necochea,06,581,6581,7.5
Necochea,06,581,6581,11.9
Necochea,06,581,6581,11.0
Necochea,06,581,6581,11.3
Necochea,06,581,6581,10.4
Necochea,06,581,6581,8.4
Necochea,06,581,6581,8.9
Necochea,06,581,6581,13.2
Necochea,06,581,6581,15.8
Necochea,06,581,6581,14.9
Necochea,06,581,6581,19.5
Necochea,06,581,6581,14.6
Necochea,06,581,6581,8.2
Necochea,06,581,6581,8.4
Necochea,06,581,6581,5.4
Necochea,06,581,6581,5.4
Necochea,06,581,6581,9.0
Necochea,06,581,6581,7.8
Necochea,06,581,6581,5.6
Necochea,06,581,6581,12.3
Necochea,06,581,6581,8.3
Necochea,06,581,6581,5.4
Necochea,06,581,6581,5.6
Necochea,06,581,6581,6.5
Necochea,06,581,6581,5.2
Necochea,06,581,6581,7.2
Necochea,06,581,6581,10.6
Necochea,06,581,6581,10.7
Necochea,06,581,6581,9.2
Necochea,06,581,6581,9.6
Necochea,06,581,6581,10.6
Necochea,06,581,6581,7.3
Necochea,06,581,6581,8.6
Necochea,06,581,6581,9.8
Necochea,06,581,6581,7.3
Necochea,06,581,6581,6.4
Necochea,06,581,6581,12.3
Necochea,06,581,6581,14.2
Necochea,06,581,6581,14.0
Necochea,06,581,6581,57.7
Necochea,06,581,6581,7.2
Necochea,06,581,6581,6.4
Necochea,06,581,6581,5.9
Necochea,06,581,6581,13.0
Necochea,06,581,6581,13.1
Necochea,06,581,6581,8.5
Necochea,06,581,6581,11.8
Necochea,06,581,6581,10.8
Olavarria,06,595,6595,15.6
Olavarria,06,595,6595,6.8
Olavarria,06,595,6595,7.3
Olavarria,06,595,6595,9.3
Olavarria,06,595,6595,8.9
Olavarria,06,595,6595,17.4
Olavarria,06,595,6595,12.1
Olavarria,06,595,6595,11.6
Olavarria,06,595,6595,9.7
Olavarria,06,595,6595,4.7
Olavarria,06,595,6595,14.3
Olavarria,06,595,6595,6.4
Olavarria,06,595,6595,7.6
Olavarria,06,595,6595,4.0
Olavarria,06,595,6595,9.5
Olavarria,06,595,6595,6.9
Olavarria,06,595,6595,11.3
Olavarria,06,595,6595,8.6
Olavarria,06,595,6595,6.8
Olavarria,06,595,6595,7.4
Olavarria,06,595,6595,10.3
Olavarria,06,595,6595,8.5
Olavarria,06,595,6595,8.5
Olavarria,06,595,6595,17.6
Olavarria,06,595,6595,18.2
Olavarria,06,595,6595,32.0
Olavarria,06,595,6595,10.9
Olavarria,06,595,6595,8.6
Olavarria,06,595,6595,11.4
Olavarria,06,595,6595,9.1
Olavarria,06,595,6595,11.2
Olavarria,06,595,6595,25.3
Olavarria,06,595,6595,85.8
Olavarria,06,595,6595,12.0
Olavarria,06,595,6595,11.2
Olavarria,06,595,6595,8.5
Olavarria,06,595,6595,8.1
Olavarria,06,595,6595,19.6
Olavarria,06,595,6595,4.3
Olavarria,06,595,6595,21.3
Olavarria,06,595,6595,6.5
Olavarria,06,595,6595,10.0
Olavarria,06,595,6595,10.4
Olavarria,06,595,6595,12.3
Olavarria,06,595,6595,27.5
Olavarria,06,595,6595,13.4
Olavarria,06,595,6595,22.2
Olavarria,06,595,6595,15.1
Olavarria,06,595,6595,8.1
Olavarria,06,595,6595,13.3
Olavarria,06,595,6595,6.5
Olavarria,06,595,6595,21.5
Olavarria,06,595,6595,5.2
Olavarria,06,595,6595,4.9
Olavarria,06,595,6595,24.1
Olavarria,06,595,6595,18.2
Olavarria,06,595,6595,17.4
Olavarria,06,595,6595,33.1
Olavarria,06,595,6595,27.2
Olavarria,06,595,6595,12.5
Olavarria,06,595,6595,9.6
Olavarria,06,595,6595,12.2
Olavarria,06,595,6595,13.6
Olavarria,06,595,6595,12.2
Olavarria,06,595,6595,10.8
Olavarria,06,595,6595,12.8
Olavarria,06,595,6595,12.6
Olavarria,06,595,6595,13.8
Olavarria,06,595,6595,9.2
Olavarria,06,595,6595,12.3
Olavarria,06,595,6595,18.7
Olavarria,06,595,6595,23.1
Olavarria,06,595,6595,11.8
Olavarria,06,595,6595,10.9
Olavarria,06,595,6595,10.8
Olavarria,06,595,6595,10.8
Olavarria,06,595,6595,7.6
Olavarria,06,595,6595,14.5
Olavarria,06,595,6595,31.2
Olavarria,06,595,6595,17.8
Olavarria,06,595,6595,13.3
Olavarria,06,595,6595,10.0
Olavarria,06,595,6595,19.1
Olavarria,06,595,6595,9.8
Olavarria,06,595,6595,19.3
Olavarria,06,595,6595,8.9
Olavarria,06,595,6595,18.9
Olavarria,06,595,6595,8.1
Olavarria,06,595,6595,7.3
Olavarria,06,595,6595,3.5
Olavarria,06,595,6595,6.9
Olavarria,06,595,6595,22.8
Olavarria,06,595,6595,9.0
Olavarria,06,595,6595,12.5
Olavarria,06,595,6595,5.3
Olavarria,06,595,6595,7.4
Olavarria,06,595,6595,13.6
Olavarria,06,595,6595,4.2
Olavarria,06,595,6595,12.0
Olavarria,06,595,6595,18.4
Olavarria,06,595,6595,4.2
Olavarria,06,595,6595,9.2
Olavarria,06,595,6595,13.2
Olavarria,06,595,6595,9.5
Olavarria,06,595,6595,4.7
Olavarria,06,595,6595,22.7
Olavarria,06,595,6595,32.5
Olavarria,06,595,6595,10.1
Olavarria,06,595,6595,5.9
Olavarria,06,595,6595,20.9
Olavarria,06,595,6595,6.8
Olavarria,06,595,6595,5.5
Olavarria,06,595,6595,20.0
Olavarria,06,595,6595,3.8
Olavarria,06,595,6595,5.2
Olavarria,06,595,6595,5.1
Olavarria,06,595,6595,6.2
Olavarria,06,595,6595,4.2
Olavarria,06,595,6595,6.8
Olavarria,06,595,6595,28.0
Olavarria,06,595,6595,2.8
Olavarria,06,595,6595,8.8
Olavarria,06,595,6595,9.8
Olavarria,06,595,6595,3.4
Olavarria,06,595,6595,7.9
Olavarria,06,595,6595,8.4
Olavarria,06,595,6595,4.9
Olavarria,06,595,6595,4.9
Olavarria,06,595,6595,19.9
Olavarria,06,595,6595,8.9
Olavarria,06,595,6595,4.9
Olavarria,06,595,6595,4.5
Olavarria,06,595,6595,19.7
Olavarria,06,595,6595,10.5
Olavarria,06,595,6595,10.3
Olavarria,06,595,6595,4.9
Olavarria,06,595,6595,9.0
Olavarria,06,595,6595,5.3
Olavarria,06,595,6595,4.7
Olavarria,06,595,6595,10.7
Olavarria,06,595,6595,5.3
Olavarria,06,595,6595,5.3
Olavarria,06,595,6595,7.7
Olavarria,06,595,6595,5.3
Olavarria,06,595,6595,9.0
Olavarria,06,595,6595,7.2
Olavarria,06,595,6595,4.4
Olavarria,06,595,6595,5.0
Olavarria,06,595,6595,4.2
Olavarria,06,595,6595,7.8
Olavarria,06,595,6595,4.4
Olavarria,06,595,6595,6.9
Olavarria,06,595,6595,6.6
Olavarria,06,595,6595,4.5
Olavarria,06,595,6595,4.5
Olavarria,06,595,6595,2.6
Olavarria,06,595,6595,6.0
Olavarria,06,595,6595,2.7
Olavarria,06,595,6595,13.1
Olavarria,06,595,6595,4.0
Olavarria,06,595,6595,9.5
Olavarria,06,595,6595,5.6
Olavarria,06,595,6595,17.88
Olavarria,06,595,6595,14.01
Olavarria,06,595,6595,21.86
Olavarria,06,595,6595,23.01
Olavarria,06,595,6595,18.51
Olavarria,06,595,6595,3.5
Olavarria,06,595,6595,3.2
Olavarria,06,595,6595,8.6
Olavarria,06,595,6595,48.1
Olavarria,06,595,6595,15.6
Olavarria,06,595,6595,9.9
Olavarria,06,595,6595,19.3
Olavarria,06,595,6595,17.8
Olavarria,06,595,6595,16.83
Olavarria,06,595,6595,16.95
Olavarria,06,595,6595,12.92
Olavarria,06,595,6595,10.67
Olavarria,06,595,6595,16.12
Olavarria,06,595,6595,8.65
Olavarria,06,595,6595,7.7
Olavarria,06,595,6595,6.1
Olavarria,06,595,6595,6.2
Olavarria,06,595,6595,12.9
Olavarria,06,595,6595,4.3
Olavarria,06,595,6595,4.6
Olavarria,06,595,6595,8.1
Olavarria,06,595,6595,12.2
Olavarria,06,595,6595,5.8
Olavarria,06,595,6595,3.6
Olavarria,06,595,6595,7.0
