ProfID,x,y,ph_0_30,k_0_30,soc_0_30,bd_0_30,cec_0_30,p_0_30,n_0_30,clay_0_30,sand_0_30,silt_0_30
7224,-60.108615,-36.917107,7.335557047927263,778.1039498643186,2.6625581043069766,1.226457464423541,24.364426107481975,NA,NA,27.32016341,40,32.67983659
7226,-60.029179,-36.877202,7.173996896017645,1163.4615058030918,3.6509512116884646,1.1013504140769357,29.000759020224187,NA,NA,29.4917419,37,33.5082581
7228,-60.085863,-36.915249,7.161112695662253,828.1822416941491,3.330305950163709,1.136294435424381,24.327479414849016,NA,NA,26.966610429999996,40,33.033389570000004
7329,-61.490169,-37.039876,7.2201541716714965,883.775762426152,1.7346095795811882,1.385264625678516,23.170072051636655,NA,NA,25.591314009999998,41,33.408685989999995
7330,-61.487522,-37.074795,6.562365683773674,837.2721975125893,2.2279394271817714,1.296640442867273,24.60665137917818,NA,NA,26.174210369999997,40,33.82578963
7331,-61.427214,-37.030065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7337,-61.403337,-37.10149,6.492480687665536,818.1178919024479,2.5193178382955237,1.237482568766505,20.136804607214632,NA,NA,21.441799330000002,44,34.558200670000005
7338,-61.114607,-37.069003,8.952255743633168,608.5859980381799,1.220635076334918,1.4752784302989808,36.142093264697586,NA,NA,22.774581660000003,40,37.22541834
7339,-61.104961,-37.067607,9.560495560677,934.9364026211457,0.7496035471290621,1.5755192647422518,36.3120671693577,NA,NA,22.662657720000002,39,38.33734228
7340,-61.102156,-37.048162,6.620321392701708,738.6945095413458,2.3134332105791766,1.2896203146313812,26.42192835621025,NA,NA,21.35367259,41,37.64632741
7341,-61.226563,-37.156723,7,821.016,3.5,1.1117406033460726,30.1,NA,NA,18.42354748,38,43.57645252
7342,-61.238996,-37.144895,6.9605424317255045,1124.164953030937,2.7995249414646772,1.212562645750982,30.080226815386787,NA,NA,21.566470029999998,35,43.43352997
7343,-61.308953,-37.179076,8.9,742.824,1.6,1.3939865427884728,19.4,NA,NA,16.03019399,42,41.96980601
7344,-61.307165,-37.180941,9.698792501213106,607.9001692976424,0.9276970065502139,1.5349438412413166,27.104654157083846,NA,NA,16.70090715,43,40.29909285
7345,-61.303338,-37.174861,6.606901667896449,506.21571584136274,2.2557552151794686,1.283321088853324,18.293382732343233,NA,NA,20.90676951,41,38.09323049
7346,-61.275502,-37.290898,8.408217823319184,528.5359195783236,0.8306887959738644,1.560973616489686,17.433219799157985,NA,NA,19.473731960000002,41,39.526268040000005
7349,-61.117346,-37.188369,6.999271374126439,1154.276401870651,2.5953884172868067,1.2381872426464986,21.830079027339927,NA,NA,19.01391063,37,43.98608937
7350,-61.108003,-37.313377,6.681773614921567,490.38243704561467,1.865312422526358,1.3621601670251007,19.040891188889447,NA,NA,20.0519416,40,39.9480584
7351,-60.441533,-37.016359,7.356770148650016,516.6985713418951,2.677074780058652,1.248206056904082,33.86248356760037,NA,NA,23.16887569,38,38.83112431
7352,-60.442142,-37.017493,7.8,469.15199999999993,4.5,1.0046769722411772,35.4,NA,NA,23.43773137,38,38.56226863
7353,-60.441492,-37.018349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7354,-60.432843,-37.008724,6.79071109584165,1338.4963161134149,4.197867118905491,1.0526286709468538,30.92702103376344,NA,NA,25.07659659,37,37.92340341
7355,-60.454967,-37.027609,9.522454202586207,1273.426865301724,0.9726117995689655,1.5253041637360198,30.761866918103447,NA,NA,27.90542186,33,39.094578139999996
7356,-60.458657,-37.028736,8.2,863.3788941225463,2.870620770627769,1.2129159113733445,35.01455193235318,NA,NA,23.11503693,38,38.88496307
7360,-60.399355,-37.131434,7.6,1329.264,4.49,1.0056454360326559,36,NA,NA,24.74205946,33,42.25794054
7361,-60.342368,-37.128512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7363,-60.310961,-37.13923,9.45038330917755,682.5637657849971,1.4242245764724224,1.4315349381420157,39.20821951014687,NA,NA,23.549659740000003,35,41.450340260000004
7364,-60.493166,-37.00984,6.1469976218787155,688.2883341260406,3.1552862747232506,1.1635242931803758,27.51917025338715,NA,NA,32.78963107,29,38.21036893
7365,-60.170122,-37.113277,6.842196094971969,1128.1614396110847,3.3482544637419256,1.1546198211673775,29.207020178422418,NA,NA,21.18240918,42,36.81759082
7368,-60.248348,-37.023644,7.802019364724794,911.8216409336451,3.621660583035315,1.1169203991504466,30.477269045981433,NA,NA,22.91691973,43,34.083080269999996
7376,-60.147112,-37.28758,6.779310344827586,301.50141871921176,2.3146551724137927,1.28047122488979,26.099999999999998,NA,NA,25.73179203,40,34.26820797
7378,-60.146141,-37.289071,8.33404140471201,492.8213793103448,1.639421159585953,1.3982004513781645,23.136165618848036,NA,NA,28.96197208,37,34.038027920000005
7379,-60.465723,-37.285146,6.4546267136357764,995.0345866214915,2.5535253191144696,1.237901462215917,25.60858485877692,NA,NA,26.0745879,41,32.9254121
7382,-60.186951,-37.317651,6.772158130013558,962.5321461335137,2.468235492666981,1.264721726284229,26.975310036074305,NA,NA,23.34820048,41,35.65179952
7383,-60.190396,-37.31719,6.5996338369308685,730.7359688607336,2.708265189843829,1.2322667403361534,26.665410758786447,NA,NA,20.05136864,44,35.94863136
7385,-60.07863,-37.290373,6.588144135335066,962.5305614670185,2.7549359740690242,1.2510155854599505,27.616019684991922,NA,NA,24.838817080000002,42,33.16118292
7386,-60.129082,-37.307234,6.488398082499401,874.1635697489577,2.8087051419341136,1.244287931950648,22.276489772217314,NA,NA,27.418368550000004,41,31.581631449999996
7388,-60.247597,-37.225804,6.559100609442062,1133.5409983979198,3.680444408099645,1.0999882445237956,31.247887449733685,NA,NA,24.69463138,39,36.30536862
7389,-60.4517,-37.287135,6.662060744868021,1054.3923696730058,3.062139250560262,1.1840288049289078,26.87943813279925,NA,NA,30.3856221,37,32.6143779
7390,-60.302303,-37.27099,8.02170125637237,647.8492551979244,3.2403648266309824,1.1678400249858554,30.091964051450873,NA,NA,23.68230584,38,38.31769416
7392,-60.404415,-37.189563,8.640912497703495,593.0872864896313,1.7340310914043406,1.3942558180727909,36.11485100573216,NA,NA,22.847242610000002,35,42.15275739
7394,-60.432994,-37.201254,9.57347479233583,1152.2280951768714,1.090015098595288,1.4975756510121205,29.66359169904781,NA,NA,18.285743529999998,38,43.714256469999995
7395,-60.320538,-37.244187,6.372733306522701,1314.6203917816274,3.8546308929949853,1.0863679556471844,27.92993545839147,NA,NA,21.68826104,39,39.31173896
7420,-59.4297,-37.217766,6.619676953729399,649.970546601563,3.570738886643967,1.12339837189246,27.526688126643723,NA,NA,26.934372680000003,41,32.06562732
7423,-59.439137,-37.271515,7.7,NA,NA,NA,NA,NA,NA,30.89271094,36,33.10728906
7424,-59.069051,-37.323576,6.8,430.056,4.26,1.0284471103548762,19.4,NA,NA,23.073045490000002,46,30.92695451
7426,-59.33689,-37.280895,7.8393758657963515,640.6616724766196,3.111314422050842,1.1618577873380587,30.79159830548026,NA,NA,23.95875277,42,34.041247229999996
7434,-59.208726,-37.262393,7.030822862349126,869.5720350222543,2.626061232747381,1.2402102551424254,30.932753000944118,NA,NA,28.22128818,40,31.77871182
7435,-59.016976,-37.314387,6.387014930194808,925.7978552649232,3.551442032771658,1.1059733336621345,27.433805891057585,NA,NA,26.232492079999997,43,30.767507920000003
7436,-59.01738,-37.304976,6.729703508683386,668.9628924546389,2.84974950592147,1.2007277300069157,20.504686214212253,NA,NA,22.04373291,45,32.95626709
7437,-59.242202,-37.171807,6.454108452289591,1052.232619348773,3.0167017182535334,1.2016235685558323,21.860267733702145,NA,NA,25.88493078,39,35.115069219999995
7439,-59.331453,-37.251502,6.311015320651392,1161.218161501875,3.0968417035716906,1.1637543846100082,23.47927736345878,NA,NA,28.154584590000002,40,31.845415409999998
7440,-59.200987,-37.07977,7.007566734370565,628.1645482364967,2.2632286927475476,1.3239717912892095,15.76575597960461,NA,NA,27.54529426,37,35.45470574
7441,-59.237883,-37.009414,9.549243354696952,985.5483042596345,1.2575924145257227,1.470627076619099,33.780442866801884,NA,NA,27.25159,39,33.74841
7442,-59.224751,-37.021845,6.0756301119166185,1229.6740256925882,3.5905568777857444,1.1263703333366697,25.425217714158556,NA,NA,28.241673709999997,36,35.75832629
7443,-59.221128,-37.055555,6.7291014300507355,1072.712409971453,3.763790173992234,1.095226824279244,26.663803058501713,NA,NA,27.673339629999997,38,34.32666037
7444,-59.180696,-37.132287,6.603680068556,1191.9758055125958,3.26867076127474,1.1619362371279698,22.561763978549784,NA,NA,31.88321432,35,33.11678568
7447,-59.286226,-37.14909,6.869767724862131,504.90702909401955,1.504270074908469,1.432179563267042,15.456122705180368,NA,NA,32.70790965,36,31.292090350000002
7448,-59.036432,-37.104751,6.11863600041651,998.046326497294,3.5337342428955503,1.1428625103628283,23.858930238938356,NA,NA,31.10323773,36,32.896762269999996
7451,-59.36927,-37.016975,7.114022212223462,986.9629805274882,3.070878606541298,1.2103274654498322,21.892961907951488,NA,NA,25.34911846,40,34.65088154
7455,-59.417532,-37.128106,6.207734469364733,632.436725346895,1.85446191392779,1.369617027759775,24.665047192579838,NA,NA,29.41865894,37,33.58134106
7456,-59.317093,-37.040892,9.802405431511112,1299.8228643109958,1.0806971931044258,1.4987102525713387,38.342381916093736,NA,NA,28.31081216,37,34.68918784
7457,-59.288652,-37.076562,6.903240871589883,1145.691018532725,3.7987964832236436,1.0795320433937436,25.119613464152565,NA,NA,28.678933719999996,38,33.321066280000004
7458,-59.36581,-37.136185,7.607579728866694,689.6949811658266,1.1889346073251224,1.4807078312711932,19.437620352916102,NA,NA,29.73148903,38,32.26851097
7459,-59.325464,-37.111892,5.901738877168242,1138.018134029157,3.2421439330708592,1.134353397059188,24.384957698945946,NA,NA,26.11506762,41,32.884932379999995
7687,-58.914,-37.271722,6.449453419012277,635.6629434258116,2.2549949894818626,1.3281755202611962,19.35209379416789,NA,NA,29.27569646,37,33.72430354
7833,-58.8262,-37.3313,5.845825808389063,975.2229498014582,0.965672019234342,1.5229778563917113,29.520413596730677,NA,NA,26.98020684,40,33.01979316
7882,-58.9687,-37.2236,8.482359488430127,638.5198564742989,1.3198253702030034,1.461425128147298,22.781595801804638,NA,NA,23.68432201,39,37.31567799
7907,-58.509,-37.9909,6.155241770054358,744.5306277930205,3.4516531658313174,1.1164002876669759,25.779051874251707,NA,NA,26.46886593,42,31.53113407
7922,-58.684028,-37.9717,6.290803147534186,715.11668589336,3.4332415507849094,1.1185530414049965,25.069298264617448,NA,NA,25.81258322,42,32.18741678
7933,-58.637397,-37.924117,6.557684422362833,752.4762543251294,2.068029756997632,1.3280458457786617,26.945876061820005,NA,NA,29.56222096,39,31.43777904
7937,-58.698531,-37.857533,6.463040162886086,810.2301560433987,3.0956440425926974,1.166508117894406,27.777614897259962,NA,NA,27.832890650000003,39,33.16710935
7941,-58.7481,-37.989617,7.769992783550949,631.1754734675094,2.8224493626861444,1.2130872361445,19.9814375245967,NA,NA,23.83643534,43,33.16356466
7955,-58.719653,-37.974256,7.6,156.384,1.1,1.493786207883893,32.7,NA,NA,24.892852519999998,44,31.10714748
7965,-58.559758,-37.680572,6.560220330486808,852.0609458263779,2.870822834566291,1.2168388070811806,23.778928604344255,NA,NA,29.62756528,39,31.37243472
7973,-58.581411,-37.747133,6.055747986554032,561.5236888718196,2.759389956700117,1.2131376701396348,25.27886164096117,NA,NA,19.7855955,46,34.2144045
7978,-58.506944,-37.822778,6.060961006383112,1067.6347199171262,3.5649207187145606,1.1134415821379278,26.56581494987155,NA,NA,23.4836522,42,34.5163478
7981,-58.60795,-37.808336,6.111257132060442,760.1759317977704,3.6676244219072243,1.1156552870669534,31.928856051565045,NA,NA,28.328187070000002,37,34.67181293
7986,-58.737225,-37.676722,6.122711101155759,673.2047159102866,3.2048645223826413,1.1788791540570545,30.848444184660114,NA,NA,27.116460769999996,41,31.883539230000004
7987,-58.749203,-37.742956,6.078348953872436,464.66596699030015,2.953169815698807,1.20768336420773,21.860033601451068,NA,NA,25.36616939,42,32.633830610000004
7988,-58.63385,-37.723864,6.161281947463405,906.4239905427238,3.39337101459173,1.139113150639921,28.82964017448757,NA,NA,21.063129,43,35.936871000000004
7993,-58.735536,-37.808547,NA,356.94744522685767,2.2923358335110886,1.3034665173074278,20.475712434860856,NA,NA,20.65226679,45,34.34773321
7994,-58.658336,-37.688478,6.225559292256676,693.5817359562327,3.9771988944790095,1.0612516987576515,31.446563364719662,NA,NA,23.85575531,42,34.14424469
8000,-58.523358,-37.761358,6.456269352281691,492.46495709965393,2.437874339777655,1.2579975450655043,22.51767048348707,NA,NA,18.31590764,49,32.68409236
8006,-58.701992,-37.562422,8.842443822636001,503.47081551114206,3.1760643315718213,1.1486309938821266,29.692555266237257,NA,NA,26.83658906,41,32.16341094
8012,-58.502694,-37.561128,6.290724082105242,744.7967938188582,1.1032550230104041,1.4930859829803127,32.274769876472554,NA,NA,31.00000465,37,31.99999535
8021,-58.662981,-37.656461,6.148285126038981,1078.371985416579,3.8739335786835394,1.0719290237703867,25.431775254309095,NA,NA,23.01727082,43,33.98272918
8023,-58.750431,-37.588953,NA,809.0263687415193,2.6397800445079183,1.2256402964909114,23.62480977292699,NA,NA,25.47159196,43,31.52840804
8025,-58.592578,-37.83405,6.041557847610049,822.696382824562,3.941391803298091,1.0773894376364297,25.205566401194254,NA,NA,21.165576429999998,44,34.83442357
8026,-58.6711,-37.932753,6.447499875130541,790.4309671605843,3.8756969460558137,1.076049622859341,28.44841859283024,NA,NA,29.70418628,39,31.29581372
8027,-58.597139,-37.944128,NA,546.6531481817794,3.9773694961994273,1.0699674190553405,26.6550690312747,NA,NA,22.60212741,42,35.39787259
8067,-58.610833,-38.160278,9.24162948570968,1004.6991019147728,1.0614528147401299,1.5061134117249357,30.070778475012336,NA,NA,26.49744826,42,31.50255174
8069,-58.533333,-38.021111,6,469.15199999999993,3.85,1.0717660552484256,33.3,NA,NA,23.28785929,46,30.71214071
8070,-58.524167,-38.011667,6.021125453178008,900.546155590459,2.8248379405234783,1.2074000769136541,32.78883939274939,NA,NA,26.68554833,42,31.31445167
8075,-58.713611,-38.139722,7.292328848102562,NA,1.6213685329530227,1.417553629320769,18.03786461142731,NA,NA,26.019787760000003,41,32.98021224
8083,-58.607778,-38.194722,8.401225135086833,728.5257887996007,1.2674054272092565,1.4653245233273753,31.717444571029752,NA,NA,27.81802973,41,31.18197027
8093,-58.553889,-38.2225,8.427304695539542,730.673032009288,1.4107470818638521,1.4398007394278587,31.57369855349251,NA,NA,26.258989300000003,42,31.741010699999997
8099,-58.680833,-38.070556,5.964651127214197,757.1728077648443,2.6649181193318876,1.2285024223289118,21.77914496483446,NA,NA,24.55724998,43,32.44275002
8122,-58.646389,-38.276111,8.941257052022346,661.8336534984167,1.1992624428187664,1.4804098446702418,31.95540757318435,NA,NA,25.48896002,44,30.51103998
8128,-58.529722,-38.268056,5.862122163200361,1248.782305038823,3.6160136398496427,1.0938001734175695,29.166936550201488,NA,NA,27.56808289,41,31.43191711
8129,-61.51281944,-37.37646111,NA,852.1698743,NA,NA,NA,20.4,2246.11677,NA,NA,NA
8130,-57.84725,-37.85136111,NA,769.5543527,NA,NA,NA,10.52440725,3008.8215,NA,NA,NA
8131,-58.8762,-38.54,NA,992.4107143,NA,NA,NA,15.86915888,2662.1158299999997,NA,NA,NA
8132,-60.30394444,-38.453,NA,740.2374935,NA,NA,NA,20.84761905,1792.0389,NA,NA,NA
8133,-60.39772222,-38.51566667,NA,724.7729219,NA,NA,NA,13.54495159,1683.16259,NA,NA,NA
8134,-60.41441667,-38.52913889,NA,699.0304853,NA,NA,NA,46.17270195,1294.3770700000002,NA,NA,NA
8135,-60.00555556,-38.765,NA,518.578634,NA,NA,NA,20.94285714,2294.75813,NA,NA,NA
8136,-60.1075,-38.76472222,NA,450.1710908,NA,NA,NA,26.82377049,2354.58067,NA,NA,NA
8137,-60.17138889,-38.79277778,NA,858.7992091,NA,NA,NA,22.56190476,1902.98954,NA,NA,NA
8138,-60.03111111,-38.74611111,NA,662.9146356,NA,NA,NA,20.08571429,1993.74914,NA,NA,NA
8139,-60.0275,-38.74888889,NA,482.4946337,NA,NA,NA,12.09266943,1732.47247,NA,NA,NA
8140,-60.45308333,-38.57138889,NA,920.6574954,NA,NA,NA,12.57513661,1509.0645,NA,NA,NA
8141,-60.38644444,-38.57252778,NA,712.2777311,NA,NA,NA,7.191780822,1738.5798599999998,NA,NA,NA
8142,-60.36366667,-38.60183333,NA,930.8728448,NA,NA,NA,7.191780822,1676.0696599999999,NA,NA,NA
8143,-60.48055556,-38.60138889,NA,559.8174916,NA,NA,NA,13.62745098,1543.7724899999998,NA,NA,NA
8144,-60.53802778,-37.19991667,NA,521.2972689,NA,NA,NA,4.424076607,2771.8869600000003,NA,NA,NA
8145,-58.39802778,-37.68555556,NA,449.6060924,NA,NA,NA,13.81308411,2492.91222,NA,NA,NA
8146,-58.45033333,-37.92011111,NA,557.1428571,NA,NA,NA,29.23364486,2267.18424,NA,NA,NA
8147,-58.25194444,-38.03594444,NA,471.0843806,NA,NA,NA,9.794392523,3063.97259,NA,NA,NA
8148,-58.55683333,-37.68588889,NA,582.6098059,NA,NA,NA,14.37383178,2909.83646,NA,NA,NA
8149,-59.84516667,-37.59961111,NA,709.3996267,NA,NA,NA,15.36490251,1969.05206,NA,NA,NA
8150,-59.88786111,-37.66477778,NA,487.6494909,NA,NA,NA,15.32380952,2553.2496100000003,NA,NA,NA
8151,-59.82480556,-37.67625,NA,492.8043481,NA,NA,NA,38.37142857,2702.79288,NA,NA,NA
8152,-59.68775,-37.86894444,NA,492.8043481,NA,NA,NA,5.605809129,2307.71849,NA,NA,NA
8153,-61.17305556,-38.41002778,NA,790.6820623,NA,NA,NA,12.97196262,2216.32041,NA,NA,NA
8154,-61.39858333,-38.46738889,NA,669.8004202,NA,NA,NA,12.31775701,2213.31223,NA,NA,NA
8155,-61.00988889,-38.43,NA,1102.269127,NA,NA,NA,19.26478873,1469.6057,NA,NA,NA
8156,-61.18638889,-38.54452778,NA,893.7044799,NA,NA,NA,15.32112676,2088.9825100000003,NA,NA,NA
8157,-61.04022222,-38.31177778,NA,733.0827068,NA,NA,NA,7.551401869,2324.9416,NA,NA,NA
8158,-58.57938889,-37.84405556,NA,444.1295256,NA,NA,NA,19.98130841,2971.03227,NA,NA,NA
8159,-58.67602778,-37.91683333,NA,552.73238,NA,NA,NA,17.45794393,2943.3325999999997,NA,NA,NA
8160,-58.74233333,-38.19966667,NA,613.4716387,NA,NA,NA,22.41121495,1994.5544000000002,NA,NA,NA
8161,-58.67388889,-37.98455556,NA,652.3237998,NA,NA,NA,5.962616822,2792.6974999999998,NA,NA,NA
8162,-58.74148333,-38.00176667,NA,791.4300538,NA,NA,NA,6.423988842,1913.57411,NA,NA,NA
8163,-58.81963889,-38.13533333,NA,746.0448001,NA,NA,NA,9.514018692,2391.12154,NA,NA,NA
8164,-58.93044444,-38.33712778,NA,670.2470462,NA,NA,NA,13.62616822,2638.6237699999997,NA,NA,NA
8165,-58.63311111,-38.36405556,NA,1007.534984,NA,NA,NA,33.53271028,2698.6630499999997,NA,NA,NA
8166,-58.72561111,-38.52544444,NA,523.6305048,NA,NA,NA,14,2440.98015,NA,NA,NA
8167,-58.93972222,-37.44966667,NA,216.8654085,NA,NA,NA,10.92541436,2396.97029,NA,NA,NA
8168,-58.94347222,-37.45066667,NA,230.3974221,NA,NA,NA,7.967168263,2606.24019,NA,NA,NA
8169,-59.21480556,-37.35033333,NA,428.2622788,NA,NA,NA,13.1489071,3023.82732,NA,NA,NA
8170,-58.98486111,-37.34630556,NA,543.4933637,NA,NA,NA,11.69889503,2310.7091299999997,NA,NA,NA
8171,-59.35894444,-37.11041667,NA,631.6310659,NA,NA,NA,11.89226519,2257.31794,NA,NA,NA
8172,-59.40408333,-37.27558333,NA,625.5499333,NA,NA,NA,27.58546433,2627.6207400000003,NA,NA,NA
8173,-59.214,-37.29130556,NA,351.5877287,NA,NA,NA,26.92749658,2423.64824,NA,NA,NA
8174,-58.94647222,-37.60577778,NA,750.8761925,NA,NA,NA,22.14088398,2398.3634500000003,NA,NA,NA
8175,-59.83630556,-38.44405556,NA,668.862928,NA,NA,NA,15.8,1872.92606,NA,NA,NA
8176,-60.18169444,-38.40072222,NA,610.9765238,NA,NA,NA,16.78278689,1716.96431,NA,NA,NA
8177,-58.29905,-37.75461667,NA,481.7400644,NA,NA,NA,30.23842917,2222.87835,NA,NA,NA
8178,-59.89531667,-38.42516944,NA,1011.357486,NA,NA,NA,7.602459016,2127.46597,NA,NA,NA
8179,-59.83961944,-37.61373889,NA,527.9396516,NA,NA,NA,11.40883978,2572.65045,NA,NA,NA
8180,-60.34776111,-37.54271944,NA,729.739967,NA,NA,NA,7.975409836,2404.28627,NA,NA,NA
8181,-61.71758333,-38.45,NA,837.8088077,NA,NA,NA,8.859813084,1516.27336,NA,NA,NA
8182,-59.48345,-37.94483889,NA,794.4178565,NA,NA,NA,11.56267409,2696.4947,NA,NA,NA
8183,-60.39208056,-37.97983889,NA,398.3253837,NA,NA,NA,9.419398907,2101.5704,NA,NA,NA
8184,-61.3675,-38.56633333,NA,691.1922664,NA,NA,NA,12.85633803,1485.91746,NA,NA,NA
8185,-61.55380556,-38.77958333,NA,709.9689572,NA,NA,NA,15.61690141,938.2149400000001,NA,NA,NA
8186,-61.24447222,-38.72291667,NA,652.1090643,NA,NA,NA,13.34929577,1507.56453,NA,NA,NA
8187,-60.99919444,-38.69327778,NA,652.3237998,NA,NA,NA,9.140186916,1878.1352900000002,NA,NA,NA
8188,-59.302,-38.55241944,NA,1103.010959,NA,NA,NA,9.228142077,2565.06474,NA,NA,NA
8189,-60.05341111,-37.89546944,NA,591.6810558,NA,NA,NA,9.801912568,2432.6656199999998,NA,NA,NA
8190,-60.14485,-38.04678056,NA,606.1526568,NA,NA,NA,12.09699454,2451.7621,NA,NA,NA
8191,-61.28951111,-37.26155556,NA,982.8424389,NA,NA,NA,5.010928962,2113.96287,NA,NA,NA
8192,-60.82347222,-38.22686111,NA,820.4940339,NA,NA,NA,13.94084507,2043.84199,NA,NA,NA
8193,-59.29691111,-38.081938890000004,NA,707.453864,NA,NA,NA,4.1598360660000004,2199.74035,NA,NA,NA
8194,-61.55221944,-37.36246111,NA,557.505,NA,NA,NA,17.61134163,2381.7389,NA,NA,NA
8195,-61.46746944,-37.1276,NA,638.3001458,NA,NA,NA,14.87743733,1206.32095,NA,NA,NA
8196,-60.6942,-37.52501944,NA,400.0169185,NA,NA,NA,8.276190476,2498.9921400000003,NA,NA,NA
8197,-61.35488056,-37.57923889,NA,474.63,NA,NA,NA,13.93222683,2586.5472900000004,NA,NA,NA
8198,-61.08303056,-37.59996944,NA,495.2037156,NA,NA,NA,6.847619048,2356.77732,NA,NA,NA
8199,-60.81975,-36.93508889,NA,727.8464017,NA,NA,NA,10.25033647,3137.8951500000003,NA,NA,NA
8200,-59.04335,-38.52801111,NA,745.1560818,NA,NA,NA,4.46728972,1775.8721,NA,NA,NA
8201,-58.8159,-38.47761111,NA,358.5291113,NA,NA,NA,10.26168224,2616.63331,NA,NA,NA
8202,-59.08688056,-38.29156111,NA,799.1073372,NA,NA,NA,8.859813084,2472.56328,NA,NA,NA
8203,-60.50328056,-36.72088056,NA,695.0714824,NA,NA,NA,10.81561238,3012.75205,NA,NA,NA
8204,-60.38825,-37.00844444,NA,555.1601423,NA,NA,NA,11.7577389,2307.81619,NA,NA,NA
8205,-60.48141111,-36.89828056,NA,470.5749368,NA,NA,NA,14.01933702,2820.93233,NA,NA,NA
8206,-60.65411111,-38.60288889,NA,595.7549837,NA,NA,NA,12.75774648,1367.04653,NA,NA,NA
8207,-61.20422222,-37.84663889,NA,784.77601,NA,NA,NA,11.67323944,1870.89902,NA,NA,NA
8208,-61.33355556,-38.02261111,NA,770.1641352,NA,NA,NA,13.71962617,1988.1780099999999,NA,NA,NA
8209,-61.06058333,-38.08733333,NA,670.2423577,NA,NA,NA,6.687587169,2577.99659,NA,NA,NA
8210,-61.12121944,-37.03925,NA,518.578634,NA,NA,NA,6.561904762,2660.99545,NA,NA,NA
8211,-61.53752778,-38.27938889,NA,761.9747899,NA,NA,NA,14.93457944,2213.63317,NA,NA,NA
8212,-59.64001111,-38.51886944,NA,639.9197259,NA,NA,NA,4.794520548,1849.33713,NA,NA,NA
8213,-59.24376111,-37.27986111,NA,705.0031323,NA,NA,NA,22.96904441,2479.25799,NA,NA,NA
8214,-60.15483889,-38.44108889,NA,910.0562784,NA,NA,NA,15.82650273,1996.16943,NA,NA,NA
8215,-60.24541111,-38.25986111,NA,704.1534931,NA,NA,NA,13.44813278,2208.02718,NA,NA,NA
8216,-60.32093889,-38.38883056,NA,524.1469177,NA,NA,NA,8.657142857,1776.89587,NA,NA,NA
8217,-60.53546111,-38.29706111,NA,690.3779051,NA,NA,NA,10.10027855,2462.49461,NA,NA,NA
8218,-60.46963889,-38.50643056,NA,818.4028053,NA,NA,NA,17.83469945,1888.34163,NA,NA,NA
8219,-59.92293889,-38.47351944,NA,1021.124916,NA,NA,NA,9.222841226,1702.6672600000002,NA,NA,NA
8220,-58.21491667,-38.29926667,NA,971.927521,NA,NA,NA,16.3364486,2919.17278,NA,NA,NA
8221,-57.6744,-38.09468333,NA,638.8292159,NA,NA,NA,7.177570093,3152.23648,NA,NA,NA
8222,-58.14445,-38.37028333,NA,629.7093649,NA,NA,NA,54.56074766,2857.9193400000004,NA,NA,NA
8223,-57.96105,-38.21755,NA,675.4833512,NA,NA,NA,17.92523364,2930.1097999999997,NA,NA,NA
8224,-57.6268,-37.9065,NA,644.1964286,NA,NA,NA,22.78504673,3013.9597200000003,NA,NA,NA
8225,-57.91695,-38.0105,NA,488.0247578,NA,NA,NA,14.28037383,2704.30227,NA,NA,NA
8226,-58.67983333,-37.90708333,NA,219.1701681,NA,NA,NA,30.44859813,2924.27456,NA,NA,NA
8227,-58.53378333,-37.60298333,NA,641.9039146,NA,NA,NA,16.50422535,3344.36184,NA,NA,NA
8228,-58.25018333,-37.74776667,NA,560.9942091,NA,NA,NA,20.25801953,2550.37829,NA,NA,NA
8229,-59.332,-37.90381667,NA,714.8650998,NA,NA,NA,9.807799443,2508.14633,NA,NA,NA
8230,-59.2045,-38.23888333,NA,802.7218996,NA,NA,NA,14.57377049,2652.99952,NA,NA,NA
8231,-58.54045,-38.46593333,NA,796.7313585,NA,NA,NA,10.65469613,3094.1827,NA,NA,NA
8232,-58.36673333,-38.00901667,NA,408.6052838,NA,NA,NA,22.5046729,2812.07534,NA,NA,NA
8233,-58.32763333,-37.99366667,NA,591.7024705,NA,NA,NA,31.78591549,2673.9361,NA,NA,NA
8234,-59.49106667,-38.29633333,NA,582.0333218,NA,NA,NA,8.071038251,2530.9947500000003,NA,NA,NA
8235,-59.68508333,-38.1739,NA,394.8620613,NA,NA,NA,14.31950207,2566.51448,NA,NA,NA
8236,-59.3992,-38.25166667,NA,358.7780609,NA,NA,NA,10.84761905,2694.58827,NA,NA,NA
8237,-57.9541,-38.28408333,NA,627.4259448,NA,NA,NA,7.270718232,3336.22533,NA,NA,NA
8238,-58.43671667,-37.82116667,NA,895.3396343,NA,NA,NA,28.76635514,3255.06268,NA,NA,NA
8239,-59.2079,-38.53362222,NA,914.8801455,NA,NA,NA,17.06967213,3058.28773,NA,NA,NA
8240,-58.52576667,-38.0784,NA,461.7868676,NA,NA,NA,14.18691589,2953.45811,NA,NA,NA
8241,-58.74168333,-38.31053333,NA,777.3371849,NA,NA,NA,9.887850467,2738.4595,NA,NA,NA
8242,-59.21383333,-38.20228333,NA,615.8003909,NA,NA,NA,20.94285714,1318.64536,NA,NA,NA
